url,menu,swordfish,name
https://www.yelp.com/biz/da-hub-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/da-hub-honolulu,False,
https://www.yelp.com/biz/yamas-fish-market-honolulu-2?osq=Seafood+Restaurant,http://www.yamasfishmarket.com/menu.html,False,
https://www.yelp.com/biz/mw-restaurant-honolulu?osq=Seafood+Restaurant,http://mwrestaurant.com/menus/,False,
https://www.yelp.com/biz/tonkatsu-ginza-bairin-honolulu?osq=Seafood+Restaurant,http://www.pj-partners.com/bairin/menu.html,False,
https://www.yelp.com/biz/top-of-waikiki-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/top-of-waikiki-honolulu/dinner-menu,False,
https://www.yelp.com/biz/harbor-village-cuisine-honolulu?osq=Seafood+Restaurant,http://www.harborvillagecuisine.com/menu.html,False,
https://www.yelp.com/biz/l%C4%93ahi-concept-kitchen-honolulu-8?osq=Seafood+Restaurant,https://leahiattheparc.kapiolani.hawaii.edu/leahimenu/,False,
https://www.yelp.com/biz/bali-steak-and-seafood-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/bali-steak-and-seafood-honolulu/dinner,False,
https://www.yelp.com/biz/mahina-and-suns-honolulu?osq=Seafood+Restaurant,http://www.mahinaandsuns.com,False,
https://www.yelp.com/biz/the-mandalay-honolulu?osq=Seafood+Restaurant,http://www.themandalayhawaii.com/our-menus/our-menus.html,False,
https://www.yelp.com/biz/caf%C3%A9-miro-honolulu-2?osq=Seafood+Restaurant,http://www.cafemirohawaii.com/our-menu/,False,
https://www.yelp.com/biz/red-lobster-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/red-lobster-honolulu/main-menu,False,
https://www.yelp.com/biz/chef-mavro-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/chef-mavro-honolulu/small-plates-menu,False,
https://www.yelp.com/biz/aloha-bbq-grill-honolulu?osq=Seafood+Restaurant,http://www.alohabbqgrill.com/menu.html,False,
https://www.yelp.com/biz/aloha-table-honolulu?osq=Seafood+Restaurant,http://waikiki.alohatable.com/menu,False,
https://www.yelp.com/biz/kin-chan-sushi-honolulu?osq=Seafood+Restaurant,http://www.kinchansushi.com/menuusa.htm,False,
https://www.yelp.com/biz/arancino-di-mare-honolulu?osq=Seafood+Restaurant,http://www.arancino.com/arancino-di-mare/menu,False,
https://www.yelp.com/biz/cuu-long-ii-honolulu?osq=Seafood+Restaurant,http://www.cuu-long.com/menu.html,False,
https://www.yelp.com/biz/blt-steak-honolulu-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/blt-steak-honolulu-3/dinner-menu,False,
https://www.yelp.com/biz/ravish-honolulu-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/ravish-honolulu-honolulu,False,
https://www.yelp.com/biz/pongos-kitchen-honolulu?osq=Seafood+Restaurant,http://www.pongoskitchen.net/sample-menu.html,False,
https://www.yelp.com/biz/dew-drop-inn-honolulu?osq=Seafood+Restaurant,http://www.dewdropinnhawaii.com/menu.html,False,
https://www.yelp.com/biz/one-plus-one-drive-inn-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/one-plus-one-drive-inn-honolulu,False,
https://www.yelp.com/biz/chef-chai-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/chef-chai-honolulu/main-menu,False,
https://www.yelp.com/biz/win-spuntino-honolulu?osq=Seafood+Restaurant,http://winspuntino.com/menu/,False,
https://www.yelp.com/biz/do-ne-japanese-food-honolulu?osq=Seafood+Restaurant,http://idilai31.wix.com/do-ne%23%21menu/c5hf,False,
https://www.yelp.com/biz/o-kims-honolulu-2?osq=Seafood+Restaurant,http://www.okimshawaii.com/menu.html,False,
https://www.yelp.com/biz/doraku-sushi-honolulu-4?osq=Seafood+Restaurant,http://dorakusushi.com/menu/,False,
https://www.yelp.com/biz/barefoot-beach-cafe-honolulu-3?osq=Seafood+Restaurant,https://barefootbeachcafe.wordpress.com/menu/,False,
https://www.yelp.com/biz/chun-wah-kam-noodle-factory-honolulu-3?osq=Seafood+Restaurant,http://www.chunwahkam.com/,False,
https://www.yelp.com/biz/restaurant-suntory-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/restaurant-suntory-honolulu/lunch-menu,False,
https://www.yelp.com/biz/sistina-honolulu-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/sistina-honolulu-3/appetizers,False,
https://www.yelp.com/biz/beijing-restaurant-honolulu?osq=Seafood+Restaurant,http://www.beijinghawaii.com/dinner.html,False,
https://www.yelp.com/biz/the-pig-and-the-lady-honolulu-2?osq=Seafood+Restaurant,http://thepigandthelady.com/,False,
https://www.yelp.com/biz/happy-day-honolulu-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/happy-day-honolulu-3,False,
https://www.yelp.com/biz/gyu-kaku-japanese-bbq-honolulu-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/gyu-kaku-japanese-bbq-honolulu-4/lunch-menu,False,
https://www.yelp.com/biz/mr-ojisan-restaurant-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/mr-ojisan-restaurant-honolulu,False,
https://www.yelp.com/biz/umamiya-shabu-shabu-honolulu-3?osq=Seafood+Restaurant,http://www.umamiyashabu.com/menu.html,False,
https://www.yelp.com/biz/ryans-grill-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/ryans-grill-honolulu/limited-bar,False,
https://www.yelp.com/biz/hailis-hawaiian-foods-honolulu-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/hailis-hawaiian-foods-honolulu-2/main-menu,False,
https://www.yelp.com/biz/hong-nien-chinese-restaurant-honolulu?osq=Seafood+Restaurant,http://www.hongnien.com/index.php/menu/,False,
https://www.yelp.com/biz/side-street-inn-honolulu-9?osq=Seafood+Restaurant,http://sidestreetinn.com/menus/side-street-inn,False,
https://www.yelp.com/biz/hong-kong-noodle-house-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/hong-kong-noodle-house-honolulu,False,
https://www.yelp.com/biz/asuka-nabe-shabu-shabu-honolulu?osq=Seafood+Restaurant,http://asukanabe.com/menu,False,
https://www.yelp.com/biz/chart-house-waikiki-honolulu?osq=Seafood+Restaurant,http://charthousewaikiki.com/our-menu/,False,
https://www.yelp.com/biz/marukame-udon-honolulu-2?osq=Seafood+Restaurant,http://www.toridollusa.com/menu-fortstreet.php,False,
https://www.yelp.com/biz/rinka-honolulu?osq=Seafood+Restaurant,http://www.rinka-dining.com/menu/food.html,False,
https://www.yelp.com/biz/3660-on-the-rise-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/3660-on-the-rise-honolulu/main-menu,False,
https://www.yelp.com/biz/kaiwa-honolulu?osq=Seafood+Restaurant,http://kai-wa.com/menu/,False,
https://www.yelp.com/biz/l-and-l-drive-inn-honolulu-19?osq=Seafood+Restaurant,http://www.hawaiianbarbecue.com/live/menu,False,
https://www.yelp.com/biz/ruths-chris-steak-house-honolulu?osq=Seafood+Restaurant,http://www.yelp.com/menu/ruths-chris-steak-house-honolulu,False,
https://www.yelp.com/biz/dk-steak-house-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/dk-steak-house-honolulu/dinner-menu,False,
https://www.yelp.com/biz/little-village-noodle-house-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/little-village-noodle-house-honolulu,False,
https://www.yelp.com/biz/palama-snack-corner-honolulu?osq=Seafood+Restaurant,http://new.palamamarket.com/snake.html,False,
https://www.yelp.com/biz/akasaka-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/akasaka-honolulu,False,
https://www.yelp.com/biz/12th-avenue-grill-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/12th-avenue-grill-honolulu,False,
https://www.yelp.com/biz/wolfgangs-steakhouse-by-wolfgang-zwiener-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/wolfgangs-steakhouse-by-wolfgang-zwiener-honolulu/dinner-menu,False,
https://www.yelp.com/biz/heavenly-honolulu?osq=Seafood+Restaurant,http://www.heavenly-waikiki.com/menu/,False,
https://www.yelp.com/biz/hasr-bistro-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/hasr-bistro-honolulu/lunch-menu,False,
https://www.yelp.com/biz/atkinson-grill-honolulu-2?osq=Seafood+Restaurant,http://www.atkinsongrill.com/Menu.aspx,False,
https://www.yelp.com/biz/pagoda-floating-restaurant-honolulu-2?osq=Seafood+Restaurant,http://www.pagodahawaii.com/dining-menu,False,
https://www.yelp.com/biz/ruths-chris-steak-house-honolulu-5?osq=Seafood+Restaurant,http://www.yelp.com/menu/ruths-chris-steak-house-honolulu-5,False,
https://www.yelp.com/biz/gomaichi-ramen-honolulu?osq=Seafood+Restaurant,http://www.rikatorres.com/demo/gomaichi/menu.html,False,
https://www.yelp.com/biz/curry-house-coco-ichibanya-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/curry-house-coco-ichibanya-honolulu,False,
https://www.yelp.com/biz/yee-hong-pavilion-honolulu-3?osq=Seafood+Restaurant,http://yeehongpavilion.com/Menu.html,False,
https://www.yelp.com/biz/chucks-steak-house-honolulu?osq=Seafood+Restaurant,http://www.chuckshawaii.com/steakhousemenu.html,False,
https://www.yelp.com/biz/korean-gang-nam-honolulu?osq=Seafood+Restaurant,http://www.koreankangnam.com/full-menu/,False,
https://www.yelp.com/biz/vino-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/vino-honolulu/main-menu,False,
https://www.yelp.com/biz/helenas-hawaiian-food-honolulu?osq=Seafood+Restaurant,http://www.helenashawaiianfood.com/menu.html,False,
https://www.yelp.com/biz/mama-pho-honolulu?osq=Seafood+Restaurant,http://www.mamapho1.com/Menu.html,False,
https://www.yelp.com/biz/sakura-ramen-honolulu?osq=Seafood+Restaurant,http://www.sakuraramenhawaii.com/menu,False,
https://www.yelp.com/biz/genki-sushi-honolulu-3?osq=Seafood+Restaurant,http://www.genkisushiusa.com/menu.html,False,
https://www.yelp.com/biz/kokoro-tei-honolulu-2?osq=Seafood+Restaurant,http://kokorotei.com/en/menu/,False,
https://www.yelp.com/biz/artizen-honolulu-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/artizen-honolulu-2,False,
https://www.yelp.com/biz/fete-hawaii-honolulu?osq=Seafood+Restaurant,http://fetehawaii.com/menus.html,False,
https://www.yelp.com/biz/fort-ruger-market-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/fort-ruger-market-honolulu,False,
https://www.yelp.com/biz/da-cove-health-bar-and-cafe-honolulu-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/da-cove-health-bar-and-cafe-honolulu-4,False,
https://www.yelp.com/biz/poke-and-box-honolulu?osq=Seafood+Restaurant,https://www.pokeandbox.com/menu,False,
https://www.yelp.com/biz/cuckoo-coconuts-waikiki-honolulu?osq=Seafood+Restaurant,http://www.cuckoococonutswaikiki.com/food-and-drinks.php,False,
https://www.yelp.com/biz/mes-bbq-honolulu?osq=Seafood+Restaurant,http://www.mesbbq.com/menu/,False,
https://www.yelp.com/biz/lucky-belly-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/lucky-belly-honolulu/dinner-menu,False,
https://www.yelp.com/biz/tokkuri-tei-honolulu?osq=Seafood+Restaurant,http://www.tokkuritei-hawaii.com/%23%21menu/c5hf,False,
https://www.yelp.com/biz/steak-and-fish-company-honolulu?osq=Seafood+Restaurant,http://www.yummyhawaii.com/our-restaurants/steak-fish-company/menu/,False,
https://www.yelp.com/biz/k-c-kitchen-honolulu-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/k-c-kitchen-honolulu-2,False,
https://www.yelp.com/biz/leonards-bakery-honolulu?osq=Seafood+Restaurant,http://www.leonardshawaii.com/menu/,False,
https://www.yelp.com/biz/pint-jigger-honolulu-3?osq=Seafood+Restaurant,http://pintandjigger.com/menus.html,False,
https://www.yelp.com/biz/p-f-changs-honolulu-2?osq=Seafood+Restaurant,http://www.pfchangshawaii.com/menu,False,
https://www.yelp.com/biz/waiolu-ocean-view-lounge-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/waiolu-ocean-view-lounge-honolulu/lunch-and-sunset-hour-menu,False,
https://www.yelp.com/biz/town-honolulu?osq=Seafood+Restaurant,http://www.townkaimuki.com/menu/,False,
https://www.yelp.com/biz/thailand-cafe-honolulu-2?osq=Seafood+Restaurant,http://thailandcafehi.com/menu/,False,
https://www.yelp.com/biz/golden-duck-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/golden-duck-honolulu,False,
https://www.yelp.com/biz/nobu-honolulu-honolulu-2?osq=Seafood+Restaurant,http://www.noburestaurants.com/honolulu/menus-2/dinner-3/%23.WGFPXdJ96Cg,False,
https://www.yelp.com/biz/jawaiian-irie-jerk-restaurant-honolulu?osq=Seafood+Restaurant,http://www.jawaiianiriejerk.com/menu.html,False,
https://www.yelp.com/biz/monterey-bay-canners-fresh-seafood-restaurant-aiea-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/monterey-bay-canners-fresh-seafood-restaurant-aiea-2,False,
https://www.yelp.com/biz/big-city-diner-ward-village-honolulu?osq=Seafood+Restaurant,http://bigcitydinerhawaii.com/menu/,False,
https://www.yelp.com/biz/panda-express-honolulu-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/panda-express-honolulu-3,False,
https://www.yelp.com/biz/japanese-bbq-yoshi-honolulu?osq=Seafood+Restaurant,https://www.yakinikuyoshi.com/menu/,False,
https://www.yelp.com/biz/nin-nin-honolulu?osq=Seafood+Restaurant,http://ninnin-curry.com/en/menu/,False,
https://www.yelp.com/biz/sakura-terrace-japanese-cafe-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/sakura-terrace-japanese-cafe-honolulu,False,
https://www.yelp.com/biz/gen-korean-bbq-house-honolulu-4?osq=Seafood+Restaurant,http://genkoreanbbq.com/our-menu-mixed/,False,
https://www.yelp.com/biz/himalayan-kitchen-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/himalayan-kitchen-honolulu,False,
https://www.yelp.com/biz/gyoza-no-ohsho-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/gyoza-no-ohsho-honolulu,False,
https://www.yelp.com/biz/ba-le-sandwich-shop-honolulu-9?osq=Seafood+Restaurant,https://www.yelp.com/menu/ba-le-sandwich-shop-honolulu-9,False,
https://www.yelp.com/biz/dillingham-saimin-honolulu-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/dillingham-saimin-honolulu-2,False,
https://www.yelp.com/biz/mariposa-neiman-marcus-honolulu-5?osq=Seafood+Restaurant,https://www.yelp.com/menu/mariposa-neiman-marcus-honolulu-5/wine-list,False,
https://www.yelp.com/biz/rainbow-drive-in-honolulu?osq=Seafood+Restaurant,http://www.rainbowdrivein.com/menu/,False,
https://www.yelp.com/biz/aloha-cones-honolulu?osq=Seafood+Restaurant,http://www.alohaconeshawaii.com/menu.html,False,
https://www.yelp.com/biz/hi-steaks-honolulu-8?osq=Seafood+Restaurant,http://www.histeaks.com/menu/,False,
https://www.yelp.com/biz/siam-garden-cafe-honolulu-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/siam-garden-cafe-honolulu-2,False,
https://www.yelp.com/biz/zippys-nimitz-honolulu-3?osq=Seafood+Restaurant,http://www.zippys.com/menu/daily-specials/,False,
https://www.yelp.com/biz/jj-french-pastry-and-bistro-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/jj-french-pastry-and-bistro-honolulu,False,
https://www.yelp.com/biz/sushiya-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/sushiya-honolulu,False,
https://www.yelp.com/biz/noi-thai-cuisine-hawaii-honolulu-5?osq=Seafood+Restaurant,https://www.yelp.com/menu/noi-thai-cuisine-hawaii-honolulu-5/desserts,False,
https://www.yelp.com/biz/a-place-to-eat-honolulu?osq=Seafood+Restaurant,http://aplacetoeathi.com/our-menu/4169140,False,
https://www.yelp.com/biz/paesano-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/paesano-honolulu,False,
https://www.yelp.com/biz/kahai-street-kitchen-honolulu?osq=Seafood+Restaurant,http://www.kahaistreet-kitchen.com/menu.html,False,
https://www.yelp.com/biz/azteca-mexican-restaurant-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/azteca-mexican-restaurant-honolulu,False,
https://www.yelp.com/biz/the-food-company-restaurant-and-catering-kailua?osq=Seafood+Restaurant,http://foodcompanykailua.com/lunchmenu.htm,False,
https://www.yelp.com/biz/the-nook-neighborhood-bistro-honolulu?osq=Seafood+Restaurant,http://www.thenookhonolulu.com/menu-3/,False,
https://www.yelp.com/biz/the-pig-and-the-lady-honolulu-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-pig-and-the-lady-honolulu-4/dinner-menu,False,
https://www.yelp.com/biz/goma-tei-ramen-honolulu-6?osq=Seafood+Restaurant,https://www.yelp.com/menu/goma-tei-ramen-honolulu-6,False,
https://www.yelp.com/biz/sanoya-ramen-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/sanoya-ramen-honolulu,False,
https://www.yelp.com/biz/chez-kenzo-bar-and-grill-honolulu?osq=Seafood+Restaurant,http://www.chezkenzo.net/menu.html,False,
https://www.yelp.com/biz/gordon-biersch-brewery-restaurant-honolulu?osq=Seafood+Restaurant,http://menu.gordonbiersch.com/honolulu-menu,False,
https://www.yelp.com/biz/st-louis-drive-in-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/st-louis-drive-in-honolulu,False,
https://www.yelp.com/biz/vintage-cave-caf%C3%A9-honolulu-15?osq=Seafood+Restaurant,https://www.yelp.com/menu/vintage-cave-caf%C3%A9-honolulu-15/lunch-menu,False,
https://www.yelp.com/biz/matsuri-honolulu?osq=Seafood+Restaurant,http://matsurihawaii.com/menu,False,
https://www.yelp.com/biz/ginas-b-b-q-honolulu?osq=Seafood+Restaurant,http://www.ginasbbq.com/pl.htm,False,
https://www.yelp.com/biz/coconut-cafe-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/coconut-cafe-honolulu,False,
https://www.yelp.com/biz/formaggio-wine-bar-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/formaggio-wine-bar-honolulu/dinner,False,
https://www.yelp.com/biz/goofy-cafe-and-dine-honolulu?osq=Seafood+Restaurant,http://www.goofy-honolulu.com/menu,False,
https://www.yelp.com/biz/jacks-restaurant-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/jacks-restaurant-honolulu,False,
https://www.yelp.com/biz/cafe-laufer-honolulu-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/cafe-laufer-honolulu-3,False,
https://www.yelp.com/biz/i-naba-honolulu?osq=Seafood+Restaurant,http://www.inabahonolulu.com/menu.htm,False,
https://www.yelp.com/biz/benihana-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/benihana-honolulu,False,
https://www.yelp.com/biz/wahoos-fish-tacos-honolulu?osq=Seafood+Restaurant,http://www.wahoos.com/hawaii/,False,
https://www.yelp.com/biz/thai-issan-cuisine-honolulu?osq=Seafood+Restaurant,http://thaiissancuisine.com/menu/,False,
https://www.yelp.com/biz/india-caf%C3%A9-curry-express-honolulu-2?osq=Seafood+Restaurant,http://www.indiacafehawaii.com/catering-menu/,False,
https://www.yelp.com/biz/north-shore-grinds-honolulu?osq=Seafood+Restaurant,https://www.yelp.com/menu/north-shore-grinds-honolulu,False,
https://www.yelp.com/biz/gyu-kaku-japanese-bbq-honolulu-5?osq=Seafood+Restaurant,https://www.yelp.com/menu/gyu-kaku-japanese-bbq-honolulu-5/lunch-menu,False,
https://www.yelp.com/biz/koa-pancake-house-honolulu-4?osq=Seafood+Restaurant,http://www.koapancakehouse.com/menu/,False,
https://www.yelp.com/biz/doraku-kakaako-izakaya-and-sushi-honolulu-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/doraku-kakaako-izakaya-and-sushi-honolulu-3,True,
https://www.yelp.com/biz/bakery-and-table-honolulu-2?osq=Seafood+Restaurant,http://www.bakeryandtable.com/menu/,False,
https://www.yelp.com/biz/bread-and-butter-honolulu-3?osq=Seafood+Restaurant,https://www.alohabreadbutter.com/menu.html,False,
https://www.yelp.com/biz/loco-house-honolulu?osq=Seafood+Restaurant,http://locohouse.net/menu/,False,
https://www.yelp.com/biz/surf-lanai-honolulu?osq=Seafood+Restaurant,https://www.royal-hawaiian.com/dining/surflanai/,False,
